menus_1,menus_2
0.015332163,0.041096143
0.012098369,0.031528343
0.018295078,0.050013762
0.008918883,0.022366181
0.005049016,0.011734035
0.011580893,0.030018043
0.017801514,0.048520323
0.024160588,0.067931436
0.01414416,0.037557825
0.016484225,0.044549234
0.022241626,0.062041406
0.041336864,0.15671204
0.010786175,0.027711898
0.0037210155,0.008289842
0.010007607,0.025469724
0.011216181,0.028957626
0.016548753,0.07021816
0.0105254995,0.02695923
0.0138207795,0.03659904
0.012303145,0.032127783
0.010337491,0.02641757
0.0104854405,0.026843727
0.01563173,0.041992094
0.0032402447,0.0070802253
0.010055924,0.025608346
0.015298566,0.05494343
0.003941784,0.008852541
0.008280448,0.020565573
0.0077406457,0.019055521
0.012608603,0.03302374
0.010213951,0.026062222
0.025333242,0.07154008
0.020501746,0.09429211
0.017199457,0.046702575
0.07576582,0.5519582
0.0070398594,0.017113728
0.013706807,0.036261607
0.012818836,0.033641614
0.008770664,0.0219468
0.029950757,0.08579163
0.02004088,0.05531724
0.009440365,0.023847815
0.0047649182,0.010985978
0.014401458,0.038322054
0.00906344,0.022775952
0.017250277,0.04685586
0.014477392,0.038547818
0.023693452,0.102029055
0.014358278,0.03819371
0.0054654707,0.012840347
0.017658005,0.048086654
0.025109803,0.0719559
0.027216911,0.081911206
0.00908402,0.022834344
0.018496273,0.050623354
0.038506083,0.23027293
0.021895988,0.06098294
0.003363285,0.0073876274
0.036499836,0.17015682
0.019567523,0.053876262
0.014475002,0.038540725
0.015708994,0.04222343
0.016193,0.043674488
0.017484384,0.04756229
0.0066447817,0.016029073
0.011212056,0.02894566
0.034333795,0.13250726
0.018324379,0.050102524
0.013647294,0.036085512
0.011053411,0.028485488
0.015392029,0.04127508
0.010866173,0.027943276
0.01672988,0.05633878
0.077221215,0.22712761
0.02202433,0.06137587
0.015245622,0.04083759
0.05801761,0.25387463
0.00988377,0.02511477
0.017881168,0.048761144
0.0270932,0.07696588
0.005742014,0.013580994
