menus_2,menus_5
0.0915451,0.004375842
0.04102406,0.010272431
0.07294798,0.0173416
0.04499694,0.011310288
0.023651414,0.0059527955
0.027753003,0.0073986636
0.059559755,0.012760773
0.051371455,0.012898422
0.040112,0.01162336
0.027992642,0.007704756
0.013342512,0.00233746
0.05371228,0.012743893
0.012215316,0.004706547
0.04531076,0.012522535
0.041668694,0.011483997
0.118440755,0.018977469
0.09586139,0.014642017
0.026426306,0.0076321494
0.04097616,0.0101971505
0.03201728,0.008083542
0.04416374,0.0110607
0.034523588,0.008972814
0.032925982,0.009255386
0.049290884,0.010555016
0.017519986,0.0049011945
0.089643545,0.016418042
0.04767221,0.011671516
0.036047995,0.00875196
0.036746733,0.009875108
0.023867492,0.005987004
0.023651157,0.006301871
0.103138216,0.017900689
0.064805344,0.015692502
0.03278609,0.008516157
0.12276939,0.019647535
0.048664972,0.011976414
0.043101173,0.010510117
0.021810882,0.00606709
0.15035017,0.026376046
0.07872628,0.015636006
0.035434905,0.009071444
0.044305142,0.010218793
0.04412634,0.010750142
0.037123397,0.009893859
0.039138097,0.010108115
0.044326805,0.011472079
0.04267547,0.0112980995
0.04338238,0.011109277
0.023315838,0.00490908
0.052375827,0.011372147
0.03079877,0.008302569
0.13673222,0.02383574
0.16585712,0.022836855
0.03894891,0.010313882
0.04126573,0.011032596
0.036986962,0.009480163
0.0473909,0.012017083
0.040142212,0.009981091
0.043994207,0.011664511
0.18061067,0.021760533
0.052408755,0.012643009
0.055352774,0.013406112
0.038545053,0.00944288
0.060848128,0.014701237
0.03951583,0.009455002
0.029356081,0.0079605905
0.044679355,0.011086041
0.07919313,0.0142610045
0.04075156,0.009897746
0.12648547,0.020431062
0.050467845,0.012806708
0.036157478,0.009332968
0.05066207,0.00842682
0.049564607,0.011833629
0.03934387,0.009170277
0.038519762,0.009552738
0.03424819,0.0062740482
0.04163175,0.0103710545
0.052377854,0.012561323
0.055190798,0.014136694
0.045526065,0.010201093
0.02908582,0.00741018
0.04705423,0.010842305
0.038622364,0.009895723
0.036238745,0.009116126
0.051981017,0.011988093
0.21106955,0.024509232
0.038032442,0.010634771
0.018406074,0.0040707914
0.034882057,0.006873871
0.04637387,0.011320284
0.08281215,0.018110394
0.020724868,0.00665488
0.13162518,0.018588431
0.15632623,0.018141437
0.053655934,0.013406183
0.0842684,0.015116623
0.017401613,0.0062456466
0.030430356,0.007735425
0.021793092,0.0055266228
0.052011855,0.012596485
0.06466915,0.013527585
0.028250583,0.007905108
0.009973159,0.003940457
0.031280693,0.008945887
0.07204842,0.016752964
0.03994078,0.010364161
0.0633375,0.012691141
0.11361809,0.016627846
0.0444017,0.009975872
0.015351431,0.005087055
0.03532903,0.009153564
0.039864026,0.009821032
0.07774144,0.016289148
0.055304673,0.01241665
0.031196276,0.008539368
0.028445756,0.007069701
0.15892683,0.025357291
0.0476515,0.011630861
0.03764384,0.009896546
0.019157698,0.0061873873
0.036296062,0.008798208
0.033155076,0.008257786
0.027839713,0.0071499143
0.026226273,0.006914936
0.07683795,0.015715033
0.02659417,0.009400455
0.031257074,0.008602642
0.037219625,0.009132164
0.052718475,0.011717645
0.038628433,0.010235299
0.038656633,0.010192008
0.043894283,0.010695816
0.036278576,0.009451313
0.10390078,0.018432029
0.056914583,0.014015726
0.039192155,0.00959453
0.038154747,0.009205925
0.050007623,0.008687674
0.044097614,0.010743421
0.034491424,0.008990543
0.020050297,0.005013754
0.043287188,0.011096434
0.33265132,0.037985392
0.038190864,0.009822842
0.06787183,0.016557593
0.033373203,0.0082560135
0.037795674,0.009577592
0.032814387,0.00833357
0.08454337,0.015016427
0.21484432,0.023637114
0.21731737,0.029852826
0.040543426,0.010807687
0.024012432,0.008290932
0.06632457,0.015974136
0.0151392855,0.0038989426
0.035766803,0.008791395
0.025733508,0.007357352
0.04077541,0.010524875
0.03828189,0.010205567
0.030376775,0.0070024724
0.11257133,0.018134084
0.0876761,0.020501256
0.1796975,0.022329427
0.037671156,0.010190563
0.051854268,0.012879216
0.058595248,0.011827641
0.030526273,0.0084677385
0.16624638,0.03080178
0.03796561,0.010048356
0.2418775,0.02590716
0.10679162,0.018973328
0.016035363,0.0057828254
0.04115148,0.010246053
0.027536439,0.007561173
0.034268934,0.009248288
0.04620633,0.011172452
0.0565598,0.013662354
0.059974883,0.014154189
0.059951242,0.014458123
0.057999488,0.015175332
0.04185195,0.010967477
0.04694759,0.01152124
0.024877956,0.0090099145
0.021517094,0.004616443
0.024501914,0.0074800537
0.03889688,0.009728209
0.03430419,0.008808032
0.025716217,0.008078742
0.052195426,0.011648821
0.05940497,0.014329877
0.06037897,0.014522716
0.0352513,0.008833868
0.07661224,0.010479623
0.08537071,0.0147340605
0.033941835,0.008518167
0.033849034,0.008341203
0.038914584,0.010074724
0.065392986,0.015070377
0.35242593,0.03541216
0.06126689,0.012192595
0.098872446,0.017024623
0.036210477,0.0088954875
0.023626829,0.006740302
0.019843183,0.0060533555
0.046384916,0.010947143
0.06360696,0.015195199
0.11801603,0.018179862
0.009211498,0.0046919347
0.07055923,0.017054332
0.037522756,0.00924686
0.038247038,0.011778326
0.10051713,0.01935801
0.04510466,0.011587904
0.02092634,0.005872853
0.04719028,0.011978005
0.039141193,0.010493839
0.027655834,0.008674399
0.044014256,0.008470453
0.05258616,0.009785604
0.031124936,0.008501166
0.049033377,0.012072236
0.038625225,0.009100904
0.09517283,0.021409202
0.07528377,0.01425498
0.062106304,0.014964303
0.024805473,0.0071948026
0.04775596,0.012348469
0.042206045,0.010959639
0.03808074,0.0075864904
0.03740916,0.009852536
0.058566324,0.014133047
0.026546933,0.0073369374
0.08019272,0.014005101
0.033995535,0.008476983
0.12557246,0.02177153
0.06413763,0.015081344
0.03680951,0.009508998
0.034255233,0.009012108
0.026172396,0.0067527057
0.039628968,0.009889937
