menus_2,menus_3
0.0072980816,0.017981276
0.008471354,0.021316987
0.009763718,0.025058042
0.008864016,0.022446776
0.0038733264,0.008696919
0.0036785982,0.008196135
0.0140267415,0.03777164
0.003750661,0.008381025
0.007362863,0.018163765
0.004357698,0.009957949
0.003932935,0.008850948
0.0063473317,0.015328118
0.004011074,0.009053369
0.0029624568,0.006388796
0.009024595,0.022910587
0.0041347654,0.009374935
0.005620047,0.013333639
0.008697848,0.021967895
0.004062622,0.009187208
0.006277581,0.015135447
0.008907228,0.022571484
0.0027524477,0.005870192
0.0043793833,0.01001489
0.010627804,0.027592888
0.009490746,0.0242626
0.0040803715,0.009233353
0.011410672,0.029909916
0.028864132,0.08420236
0.0076967617,0.019107625
0.006299059,0.015194743
0.011120939,0.029050253
0.00817665,0.020473283
0.019496238,0.05463362
0.012106852,0.03198524
0.012555581,0.033329725
0.006842925,0.016705064
0.007762674,0.019294584
0.008174578,0.02046737
0.0074149333,0.018310605
0.021310434,0.0603128
0.0051996065,0.012196294
0.025166677,0.0724728
0.011351023,0.029732743
0.10703875,0.3152514
0.017331952,0.047907162
0.00943186,0.024091342
0.013211129,0.03530288
0.042651396,0.127972
0.008432388,0.021205226
0.0053236745,0.012530641
0.014089648,0.03796266
0.017200649,0.047501076
0.005638448,0.01338369
0.026151597,0.07559244
0.0032393981,0.0070809294
0.008266022,0.020728756
0.0026943523,0.0057277367
0.008881894,0.022498349
0.008357929,0.020991828
0.12053789,0.34958065
0.007874753,0.019612942
0.013736234,0.036890637
0.022399,0.06373484
0.015669333,0.04278484
0.008910643,0.022581344
0.010583643,0.027462732
0.004820261,0.011180924
0.0046163835,0.010639763
0.007820904,0.019459905
0.0101757655,0.026263678
0.0029584074,0.0063787457
0.0033953714,0.007474611
0.0030953195,0.006719717
0.045877397,0.13813287
0.0044640144,0.010237493
0.0044318084,0.010152709
0.0019276226,0.0038940327
0.0053778077,0.0126768565
0.0043343822,0.009896769
0.01433063,0.03869515
0.014302718,0.03861023
0.015985915,0.04375675
0.026424801,0.076458514
0.009466566,0.024192257
0.0059892545,0.014342052
0.0041150204,0.009323512
0.005068852,0.011845115
0.0052015525,0.012201534
0.012120272,0.032025352
0.002125924,0.004359339
0.012821468,0.03412878
0.0069764038,0.017078208
0.010876407,0.028326664
0.0011574687,0.0021621408
0.0129968645,0.034656826
0.0059060524,0.014114052
0.0030911611,0.0067093302
0.006609285,0.016054226
0.01740575,0.048135486
0.009216264,0.023465503
0.005044201,0.011779036
0.015624239,0.04264655
0.0061175926,0.014694586
0.005817375,0.013871519
0.0036142976,0.008031596
0.0056176814,0.013327205
0.004214329,0.00958251
0.014882281,0.040376328
0.009702977,0.024880808
0.0037299143,0.008327745
0.0072814496,0.017934447
0.014884855,0.04038417
0.0056502447,0.013415791
0.010458362,0.027093865
0.00569984,0.0135508375
0.0061360886,0.014745474
0.008045284,0.020098414
0.008259407,0.020709826
0.0051387697,0.012032743
0.0068536475,0.01673501
0.025161456,0.07245627
0.008547607,0.021535892
0.010807591,0.02812335
0.005800106,0.013824347
0.00865235,0.021836974
0.011953999,0.03152843
0.008709783,0.022002257
0.009371681,0.023916487
0.013558768,0.03635334
0.0076502343,0.018975794
0.013512544,0.036213536
0.010811711,0.028135514
0.007898028,0.01967912
0.009230592,0.023507029
0.0119783655,0.03160121
0.0045144814,0.01037052
0.00935422,0.02386577
0.0057458403,0.0136762345
0.007561674,0.018725114
0.0026172702,0.0055394266
0.01902197,0.05315467
0.0057382747,0.013655603
0.006074551,0.014576242
0.026232677,0.07584942
0.005777134,0.013761625
0.00969607,0.024860663
0.006775098,0.016515812
0.018101197,0.050291035
0.0012350549,0.002330229
0.006458541,0.015635889
0.011997856,0.03165944
0.010403551,0.026932646
0.0031073464,0.0067497767
0.00604885,0.014505625
0.0071403747,0.017537871
0.0034729128,0.007671307
0.015667574,0.04277945
0.016663603,0.04584281
0.010537963,0.027328182
0.009082917,0.023079285
0.013808905,0.03711086
0.0038265917,0.008576396
0.01305324,0.034826722
0.030073063,0.088045456
0.0042795963,0.009753208
0.002871025,0.006162321
0.010943236,0.028524227
0.0030445666,0.006593056
0.005393774,0.012720032
0.01131592,0.029628502
0.010472367,0.02713508
0.0107229855,0.027873589
0.010572295,0.027429305
0.015578125,0.042505153
0.0061637643,0.014821646
0.0051260334,0.011998535
0.0062337224,0.015014438
0.0119833,0.03161595
0.017834032,0.04946216
0.010473839,0.027139416
0.0077468087,0.019249568
0.008742776,0.02209726
0.0047075525,0.010881348
0.007640532,0.018948317
0.0028814813,0.0061881677
0.003056766,0.006623473
0.0061941524,0.014905356
0.009680679,0.024815775
0.0045795604,0.0105423685
0.0044898978,0.010305688
0.010090224,0.026012922
0.0120235905,0.031736325
0.006180073,0.014866567
0.009979461,0.025688585
0.00535563,0.012616933
0.010594419,0.027494485
0.006887263,0.0168289
0.012464301,0.0330558
0.008872991,0.022472672
0.004996042,0.011650095
0.011177114,0.029216753
0.00365125,0.008126104
0.0051223873,0.011988749
0.0061042877,0.014657986
0.0052913614,0.012443459
0.006358342,0.015358554
0.004162578,0.009447435
0.0069346046,0.01696125
0.0039251195,0.008830732
0.0066577867,0.016189082
0.0056867055,0.013515049
0.047937207,0.14459305
0.014789243,0.04009234
0.009190368,0.02339044
0.007193856,0.017688092
0.009276634,0.023640579
0.009099774,0.023128068
0.016262274,0.044606537
0.0042603887,0.0097029265
0.0022305239,0.0046074507
0.0026671449,0.0056611747
0.009436968,0.024106206
0.004635294,0.010689818
0.013020477,0.034727994
0.0047316267,0.010945253
0.0063304272,0.015281392
0.024725715,0.07107759
0.012462892,0.03305158
0.010847717,0.028241886
0.005579555,0.013223581
0.006068278,0.014559
0.0040728985,0.009213922
0.0037705295,0.008432098
0.009295168,0.023694348
0.006078481,0.014587041
0.0034092565,0.007509782
0.049915068,0.15077345
0.003394881,0.0074733626
0.008753288,0.022127539
0.004307232,0.009825592
0.0043557044,0.009952714
0.0036671166,0.008166724
0.007042913,0.017264487
0.018006675,0.04999768
0.0070298733,0.01722794
0.015187608,0.041309338
0.010183737,0.026287071
0.0085836435,0.02163942
0.006152068,0.014789452
0.011652209,0.030628424
0.008627309,0.021764953
0.004566701,0.01050839
0.0063180225,0.015247111
0.0017700226,0.003529298
0.009492069,0.024266431
0.006882888,0.016816683
0.009590813,0.024553875
0.004739195,0.010965362
0.0057467334,0.013678673
0.007650499,0.018976541
0.005585842,0.01324066
0.029953929,0.08766661
0.01078992,0.028071167
0.014314521,0.038646143
0.012498224,0.033157572
0.020585181,0.058038577
0.007963253,0.01986472
0.005871536,0.014019589
0.006788215,0.016552387
0.003345774,0.0073491307
0.010478481,0.027153067
0.0066762227,0.01624038
0.010045177,0.025880953
0.007809871,0.019428575
0.0121342745,0.032067243
0.0058674356,0.014008375
0.010501562,0.02722099
0.005119977,0.0119822705
0.007655685,0.018991228
0.0036603927,0.008149505
0.0015154155,0.002950532
0.0053942297,0.012721258
0.0042770123,0.00974644
0.0073826076,0.018219432
0.00431029,0.009833607
0.006366426,0.015380903
0.0030835033,0.006690202
0.009475308,0.024217675
