menus_2,menus_4
0.31883156,0.037005864
0.029544841,0.010283621
0.06813607,0.019170035
0.2513691,0.04581768
0.037454776,0.012552761
0.024164716,0.008692111
0.05181547,0.01652689
0.03762012,0.012599469
0.037390795,0.012534683
0.045515925,0.014802095
0.0387823,0.012927018
0.039661236,0.0131739145
0.033838186,0.011524184
0.044085797,0.014406838
0.034724474,0.011777537
0.020005213,0.007425747
0.023762235,0.008571098
0.018539907,0.006970384
0.02960951,0.010302484
0.032592844,0.011166684
0.024349079,0.008747444
0.027365927,0.009644564
0.028750282,0.010051382
0.016800528,0.00642248
0.025733838,0.009161121
0.06634628,0.019563012
0.054792162,0.016537141
0.038416777,0.012824136
0.092710316,0.023750199
0.048630644,0.015173238
0.019887568,0.0073893825
0.018875705,0.0070752124
0.04549867,0.014797333
0.044140995,0.014422121
0.044074103,0.014076302
0.033671785,0.011476525
0.03397958,0.011564662
0.036186866,0.012193714
0.18786627,0.03709265
0.033419408,0.01140417
0.0580588,0.018214136
0.021086914,0.007758605
0.023832966,0.008592384
0.04837156,0.015481792
0.103544876,0.02494418
0.031719387,0.01091484
0.032193463,0.011051645
0.064980105,0.02006407
0.0064495476,0.0029092943
0.1701388,0.03495665
0.022243211,0.008111566
0.12457338,0.028226206
0.028233506,0.009899849
0.048722632,0.0149786
0.029507592,0.010272751
0.022270909,0.008119984
0.013705448,0.0054242937
0.025294147,0.009030132
0.030253768,0.0104900915
0.043491725,0.014242202
0.03409202,0.011596836
0.012260541,0.0049461415
0.036776103,0.01236077
0.031042654,0.010719062
0.055912275,0.017636234
0.027100528,0.009566237
0.030306462,0.010505412
0.08194598,0.021399891
0.018424667,0.0069343382
0.050020117,0.016037835
0.024110561,0.008675846
0.027879424,0.009795797
0.061258905,0.01907186
0.021783741,0.007971655
0.0519991,0.016576808
0.070791714,0.02003523
0.24648482,0.045352925
0.023066496,0.008361186
0.04124524,0.013617146
0.20287175,0.039287757
0.048848674,0.015717704
0.025747411,0.009165161
0.099977896,0.025719687
0.037244678,0.012493376
0.015124853,0.0058861054
0.043037888,0.014116255
0.030295352,0.010502179
0.046462115,0.0150628
0.036458638,0.012270807
0.014809752,0.0057842103
0.028392684,0.009946566
0.31883156,0.037005864
0.050876644,0.015628954
0.019758508,0.0073494506
0.025387943,0.009058102
0.033385642,0.01139448
0.13620748,0.029991645
0.05415337,0.017161027
0.03047402,0.0105540985
0.06727522,0.020673543
0.034109898,0.011601948
0.03917481,0.012569795
0.025794795,0.009179258
0.03588938,0.012109235
0.035861824,0.012101402
0.051209643,0.015729548
0.03146687,0.010841855
0.037427425,0.012545033
0.03296562,0.011273883
0.032040667,0.011007584
0.0404019,0.013381437
0.026425889,0.009366641
0.0360129,0.012144322
0.023579316,0.008515996
0.021545976,0.007899078
0.034485366,0.011709272
0.055731513,0.017587466
0.023564436,0.008511513
0.027805109,0.009773935
0.028918287,0.010100561
0.04699125,0.015208326
0.027338672,0.009636523
0.04427675,0.014459699
0.02573434,0.009161274
0.03886445,0.012007554
0.31883156,0.037005864
0.0584115,0.017767703
0.030054372,0.010432089
0.02164538,0.007929432
0.038543444,0.012859806
0.043169074,0.013304044
0.027640348,0.009725436
0.05663659,0.017575154
0.045572255,0.01481763
0.0168177,0.0064279293
0.04220866,0.0138857
0.056686405,0.017844902
0.03182396,0.010945042
0.03155252,0.010866618
0.05561392,0.017555734
0.037748232,0.012635635
0.03621894,0.012202816
0.023761025,0.008570733
0.12447008,0.028210388
0.022914402,0.008315172
0.02772403,0.009750072
0.023431037,0.008471287
0.032491058,0.011137385
0.011906965,0.004827765
0.031244164,0.010777417
0.11375785,0.027849613
0.045382928,0.014765397
0.03060341,0.010591675
0.022799565,0.008280399
0.032784723,0.0112218885
0.028827395,0.010073963
0.014168829,0.0055758683
0.038465496,0.012837859
0.037132096,0.0124615375
0.027113972,0.009570209
0.038503584,0.012848582
0.022608683,0.008222543
0.06760175,0.02076011
0.07916729,0.02092685
0.026883528,0.009502117
0.03174844,0.010923228
0.028751953,0.010051871
0.02605501,0.009256602
0.31883156,0.037005864
0.03240338,0.011112137
0.03467489,0.011763383
0.051672447,0.015869373
0.04831745,0.014856327
0.03906685,0.013007028
0.04664725,0.01511374
0.044271022,0.014458115
0.044256628,0.014454128
0.037874326,0.012671225
0.07496862,0.022186253
0.03059517,0.010589282
0.024631685,0.008832143
0.033576556,0.011449228
0.03178731,0.010934455
0.040043473,0.013281072
0.026691675,0.00944536
0.055228416,0.016620418
0.02887901,0.010089067
0.031633854,0.010890122
0.050519332,0.015521029
0.042554006,0.013981785
0.049878977,0.015999312
0.031521723,0.010857713
0.024397625,0.008762005
0.31883156,0.037005864
0.032668717,0.011188519
0.030288715,0.010500252
0.1548716,0.03285307
0.036921572,0.011422587
0.036742516,0.012351261
0.04981564,0.015982017
0.039236978,0.013054827
0.08116923,0.022602845
0.03464058,0.011753593
0.020055026,0.0074411356
0.03503895,0.011867226
0.027992764,0.009829127
0.018845158,0.0070656883
0.034751903,0.011785359
0.023974897,0.008635075
0.026008017,0.009242641
0.022393307,0.008157174
0.060948987,0.018988987
0.19314568,0.038881212
0.04601276,0.014161151
0.024283994,0.0087279165
0.031163115,0.010753952
0.01718903,0.0065456005
0.031442914,0.010834928
0.02934377,0.010224933
0.029145569,0.0101670325
0.08554849,0.022987539
0.024674991,0.0088451095
0.019185062,0.007171536
0.31883156,0.037005864
0.038871385,0.0129520735
0.02819763,0.009889315
0.031203786,0.009700736
0.023823088,0.008589412
0.03046508,0.010551505
0.04070043,0.0134649435
0.025660343,0.009139251
0.025131226,0.008981515
0.026128571,0.009278445
0.0333288,0.010340814
0.042366862,0.013929729
0.054558408,0.017270597
0.040351484,0.012455335
0.036842413,0.011978591
0.030363439,0.01052197
0.020542674,0.0075914683
0.07173272,0.020302841
0.042929143,0.014086044
0.022708034,0.008252668
0.010360424,0.004302882
0.036679886,0.012333515
0.039721515,0.013190824
0.026514927,0.00939302
0.029220946,0.010189058
0.10534005,0.02522989
0.31883156,0.037005864
0.025999323,0.00924006
0.027455878,0.009671085
0.022544842,0.008203177
0.027248008,0.009609775
0.027475884,0.009676982
0.03539023,0.011967281
0.036480136,0.012276901
0.02606367,0.009259174
0.031644095,0.010893087
0.03389521,0.011540513
0.036158226,0.012185584
0.024794284,0.008880811
0.1280813,0.028847381
0.05179121,0.016520288
0.22531785,0.04239181
0.03880935,0.012934627
0.04397043,0.014374882
0.075689025,0.021036334
0.024647169,0.008836779
0.029755697,0.010345104
0.0037528758,0.0018621366
0.041065767,0.013567037
0.030477287,0.010555049
0.041653026,0.013730912
0.06878751,0.021074174
0.037540596,0.012065529
0.03002304,0.01042297
0.020236209,0.0074970545
0.022249695,0.008113534
0.023319777,0.008437708
0.048390824,0.014878472
0.027894069,0.009800104
0.031583555,0.0108755855
0.027559763,0.009701698
0.020574704,0.0076013254
0.035257384,0.010921534
0.030888986,0.0106745185
0.04026748,0.013343812
0.040821586,0.013498816
0.025359983,0.009049769
0.036723677,0.012345922
0.09762505,0.023993352
0.023934912,0.008623053
0.03168692,0.0109054595
0.21968108,0.042033322
0.03709513,0.012451079
0.026105445,0.009271579
0.14562128,0.031398926
0.03088501,0.010673371
0.034523148,0.011720064
0.024656292,0.00883951
0.040397283,0.0133801475
0.034474216,0.011706088
0.021281824,0.007818304
0.029129177,0.01016224
0.03591234,0.012115757
0.033482682,0.011422313
0.035042316,0.011868182
0.018455407,0.0069439565
0.032692187,0.011195274
0.04296402,0.014095738
0.03383625,0.010493626
0.03230412,0.011083537
0.027412469,0.009658287
0.17781532,0.03587831
0.018132215,0.0068427087
0.033387326,0.0113949645
0.03624332,0.012209731
0.030571096,0.01058229
0.042839922,0.014061259
0.03785639,0.012666159
0.03547078,0.011990205
0.028710084,0.010039613
0.029373182,0.010233521
0.024249192,0.008717473
0.018005027,0.0068027875
0.025678048,0.00914452
0.043061126,0.014122706
0.049333014,0.015850166
0.028394433,0.009947078
0.029158765,0.010170887
0.028109929,0.009863556
0.04470803,0.014578989
0.056787927,0.017872244
0.03965872,0.013173209
0.05255177,0.016726922
0.042420696,0.013078574
0.031231457,0.010773738
0.021290433,0.007820942
0.04460559,0.013764868
0.0344213,0.0116909705
0.088586845,0.023060042
0.051039528,0.015678152
0.062059227,0.019285707
0.030793063,0.010646708
0.03257566,0.011161742
0.03568669,0.012051621
0.021457147,0.007871931
0.050882827,0.01627307
0.016272813,0.006254517
0.027128521,0.009574505
0.03295683,0.011271365
0.03783293,0.012084573
0.016245643,0.0062458483
0.041535184,0.013698056
0.03325629,0.011357366
0.034118712,0.01160447
0.037700683,0.012622217
0.03559744,0.012026243
0.045791917,0.014878201
0.03259976,0.011168675
0.025234189,0.009012245
0.032869,0.01124612
0.12792788,0.02873838
0.04385365,0.014342536
0.027817473,0.009777573
0.043258905,0.01417761
0.117101215,0.028610207
0.033314236,0.011373997
0.030009788,0.010419111
0.04515924,0.014703655
0.032593824,0.011166968
0.034662772,0.011759925
0.028271364,0.009910965
0.058252588,0.017923009
0.048885394,0.015727755
0.03790321,0.01267937
0.02502146,0.008948728
0.032360896,0.011099898
0.045732863,0.014861925
0.02296257,0.00832975
0.030197881,0.010473839
0.035154413,0.011900127
0.31883156,0.037005864
0.028171375,0.00988161
0.029796299,0.010356935
0.18948449,0.03747196
0.029217703,0.010188111
0.030257443,0.009415583
0.024302293,0.0087334085
0.0924665,0.023558807
0.012870471,0.005149043
0.040859412,0.013509386
0.041452903,0.013675101
0.031247372,0.010778349
0.030148303,0.010459418
0.021798745,0.007976229
0.02435251,0.008748473
0.049924575,0.015341431
0.0453383,0.014753082
0.025302272,0.009032555
0.021723285,0.00795321
0.025627067,0.009129346
0.039169896,0.013035985
0.031206688,0.0107665695
0.031380456,0.010816856
0.0394141,0.013104567
0.038882706,0.012955262
0.055460352,0.017514283
0.047030408,0.014468047
0.31883156,0.037005864
0.039150175,0.013030446
0.02187391,0.007999142
0.09066248,0.023785803
0.030568555,0.010581551
0.040670812,0.013456662
0.030307738,0.010505783
0.028697945,0.010036054
0.023512125,0.008495741
0.055036377,0.017399786
0.13624278,0.030398583
0.031103082,0.010736566
0.033129513,0.011320966
0.038858287,0.012948392
0.039219625,0.0130499555
0.035938654,0.012123231
0.03025937,0.01049172
0.036881804,0.012390703
0.032659106,0.011185756
0.021695968,0.0079448735
0.029063199,0.010142952
0.05051528,0.016172906
0.03728785,0.0125055825
0.027791264,0.009769861
0.06887375,0.021097003
0.041214623,0.012715285
0.034411207,0.011688084
0.022630809,0.008229253
0.012095428,0.004890933
0.18571064,0.037764568
0.036393333,0.012252286
0.071807444,0.020937428
0.037312668,0.012512599
0.027736733,0.00975381
0.16349716,0.033991843
0.041668713,0.013735284
0.022386113,0.008154991
0.028776497,0.010059061
0.02233575,0.008139689
0.033483505,0.011422549
0.052644547,0.016124032
0.05081648,0.016254997
0.03239394,0.011109417
0.024420757,0.00876894
0.165387,0.03515069
0.04207392,0.013848187
0.02379623,0.008581331
0.033995934,0.0115693435
0.031800095,0.010938148
0.027209984,0.009598553
0.08987883,0.023329508
0.07894204,0.021990502
0.032300305,0.011082441
0.018750299,0.007036097
0.02507747,0.008965461
0.03619016,0.011202375
0.032969955,0.011275133
0.032012686,0.01099951
0.033875156,0.011534769
0.06070172,0.01892283
0.060842395,0.018960472
0.039760053,0.012277231
0.03277932,0.011220332
0.029356508,0.01022865
0.035147436,0.011898136
0.028843308,0.01007862
0.026465978,0.009378523
0.04415989,0.014427349
0.03848086,0.012842185
0.042721514,0.014028357
0.029415056,0.010245749
0.12746538,0.028924633
0.06743309,0.020715397
0.024185667,0.008698402
0.16811539,0.035376552
0.022675533,0.008242816
0.031477466,0.010844914
0.035991155,0.012138145
0.0210653,0.007751982
0.10342354,0.024924831
0.24945629,0.04556022
0.041552506,0.013702882
0.030400962,0.010532877
0.057976052,0.017318686
0.022778464,0.0082740085
0.037029542,0.012432518
0.061399437,0.019109432
0.03166124,0.010898034
0.016208656,0.006234038
0.04562222,0.014831412
0.049038798,0.015769714
0.0262393,0.009311305
0.037127834,0.012460328
0.028387936,0.009945176
0.09106846,0.023553368
0.2574417,0.046704926
0.026219556,0.009305449
0.033124402,0.011319499
0.034317296,0.011661251
0.010748428,0.004435717
0.030299168,0.01050329
0.043645956,0.014284968
0.046753608,0.014384559
0.03363205,0.011465138
0.030303786,0.010504632
0.20977218,0.040219903
0.038561296,0.012864832
0.023493377,0.00849009
0.08119143,0.021908011
0.032913845,0.011259006
0.04685652,0.015171291
0.028186223,0.009885967
0.024701033,0.008852906
0.040588968,0.013433777
0.025473835,0.009083707
0.023352481,0.008447584
0.024468161,0.008783151
0.028249338,0.0099045
0.030921197,0.01068386
0.043936092,0.014365373
0.085816346,0.02297409
0.030740127,0.010631349
0.025455613,0.0090782745
0.035803247,0.012084756
0.020906948,0.0077034105
0.020881116,0.0076954835
0.05253487,0.016722335
0.043691233,0.014297524
0.024032163,0.008652289
0.027845534,0.00978583
0.041015156,0.013552902
0.029810267,0.010361002
0.026084999,0.009265505
0.024580117,0.0088166995
0.016733324,0.0064011365
0.038903024,0.012960977
0.034380555,0.01167933
0.04827468,0.015560526
0.037733443,0.01263146
0.032531723,0.01114909
0.04227628,0.013904524
0.05131379,0.016390419
0.031655174,0.010896287
0.042582486,0.013989702
0.024847992,0.008896875
0.04885643,0.015018981
0.02712267,0.009572777
0.024074292,0.008664949
0.035118975,0.011890028
0.028167337,0.00988042
