menus_2,menus_8
0.05883786,0.019080533
0.027128205,0.010015339
0.046404574,0.015632097
0.057779312,0.01879053
0.04408576,0.014977003
0.030131865,0.01092154
0.043420844,0.014788339
0.035117723,0.012396441
0.045605812,0.015406929
0.053200956,0.017587138
0.035644498,0.012550392
0.04518904,0.015289245
0.043555435,0.014826556
0.036294244,0.012739826
0.040892594,0.014067337
0.027487844,0.0101246275
0.06495166,0.020744843
0.021025613,0.0081223035
0.025422601,0.009493852
0.02554703,0.00953208
0.014023412,0.0058310116
0.07405115,0.023455042
0.022305721,0.008526031
0.06648527,0.021159742
0.02725958,0.010055287
0.05997472,0.019391349
0.03896214,0.013512716
0.025534768,0.009528317
0.025614386,0.009552761
0.014559833,0.006012529
0.028231045,0.010349781
0.034527395,0.012223514
0.03767243,0.013140056
0.050188035,0.01669209
0.052861664,0.017435163
0.027189864,0.010034088
0.030742092,0.0111039085
0.037176847,0.012996381
0.059829097,0.019351574
0.04634341,0.0156148765
0.04895084,0.016346615
0.034040347,0.012080514
0.018240482,0.007229354
0.038431026,0.013359465
0.041344322,0.0141965905
0.03856453,0.013398017
0.02959324,0.010760101
0.04386328,0.01491392
0.043878425,0.015711471
0.03258817,0.011652352
0.029256634,0.010658986
0.057666466,0.018759584
0.042910784,0.014643344
0.029119281,0.010617672
0.037513502,0.013094007
0.03736712,0.013051577
0.039501842,0.013668151
0.049760863,0.016572928
0.060507063,0.019536672
0.032695845,0.011684196
0.047295976,0.015882792
0.040469836,0.013946192
0.042942204,0.014652285
0.05210309,0.017224807
0.05110781,0.01694825
0.017817011,0.007091652
0.037519183,0.013095659
0.044134818,0.014990909
0.048242122,0.01614822
0.08691682,0.02764465
0.023069547,0.00876512
0.031035947,0.011191531
0.059112053,0.019155554
0.055761475,0.018236063
0.04110973,0.014129487
0.03253647,0.011637057
0.041077055,0.014120144
0.018282222,0.007242899
0.063754864,0.020420387
0.035170738,0.012411948
0.03203048,0.011487176
0.028941514,0.010564157
0.053130597,0.017509649
0.01856856,0.0073356666
0.048058596,0.016096786
0.057375904,0.018679857
0.023393441,0.008866112
0.01347824,0.005645291
0.042805705,0.014613447
0.024117408,0.009091045
0.018351844,0.0072654737
0.040446658,0.013939552
0.033622026,0.011957459
0.033553343,0.011937234
0.018470977,0.0073040747
0.03400851,0.012071157
0.049890608,0.016609136
0.033773277,0.012001977
0.034048777,0.01208299
0.024915047,0.0093376115
0.040117636,0.013845134
0.030111406,0.010915415
0.033761676,0.011998562
0.045765337,0.015451942
0.03648651,0.012795788
0.04116008,0.0141438935
0.03417461,0.012119964
0.038480833,0.013373854
0.044688027,0.015147579
0.05791157,0.018826796
0.03742717,0.01306899
0.023106785,0.008776743
0.03122992,0.011249307
0.03807061,0.013255302
0.024107657,0.009088022
0.04637395,0.015623471
0.06344157,0.020335346
0.016756011,0.006744169
0.031432107,0.011309466
0.059727326,0.019323764
0.038131252,0.013272839
0.027248986,0.010052065
0.03126408,0.0112594785
0.020437548,0.007935494
0.036297664,0.012740828
0.057228643,0.01863944
0.046239212,0.015585528
0.046687126,0.015711628
0.06272554,0.020140836
0.051249713,0.016987722
0.03579747,0.012595038
0.032666925,0.011675643
0.059552703,0.019395472
0.063345164,0.020824146
0.05385192,0.01770923
0.026893219,0.009943806
0.012380799,0.005267364
0.028934801,0.01056214
0.035761565,0.01258456
0.02059042,0.007984142
0.04206695,0.01440296
0.023565533,0.0089196805
0.023010831,0.008746785
0.054540247,0.017899383
0.038623076,0.013414913
0.027297514,0.010066814
0.023501396,0.008899725
0.055236004,0.018091299
0.039268736,0.0136010535
0.05257987,0.017357064
0.05044805,0.016764563
0.05722683,0.018638942
0.032650445,0.011670767
0.033161633,0.011821767
0.049835883,0.01761433
0.023787783,0.009054926
0.0463095,0.015605322
0.039903477,0.013783628
0.03006853,0.010902579
0.06026623,0.019470943
0.03535795,0.012466685
0.022465477,0.008576147
0.054895427,0.01799739
0.053501006,0.017612178
0.042706825,0.0145853
0.039153922,0.013567981
0.049072146,0.016380537
0.041831724,0.014335838
0.06376914,0.020424262
0.031017559,0.011186056
0.04884276,0.016316386
0.03106093,0.01119898
0.042520214,0.014532166
0.027190953,0.010034424
0.11275865,0.03339658
0.03613374,0.012693083
0.02551741,0.00952298
0.041606605,0.014271553
0.06146991,0.019799165
0.022163158,0.00848126
0.022623405,0.008625629
0.026877625,0.009939056
0.033831574,0.012019129
0.044597425,0.015121934
0.057590872,0.018738844
0.042172596,0.0144330915
0.039527744,0.013675604
0.043524902,0.014817888
0.059855524,0.019358786
0.040151767,0.013854935
0.04324913,0.014739551
0.027250364,0.010052486
0.025290322,0.009453179
0.043515813,0.014815304
0.040510803,0.013957942
0.02901255,0.010585551
0.052290726,0.017276878
0.04061817,0.013988721
0.04979099,0.016581338
0.03662881,0.012837182
0.022904364,0.008713526
0.056355335,0.018399483
0.023218088,0.008811464
0.017355647,0.0073464005
0.033778775,0.012003595
0.025368677,0.009477276
0.020425705,0.007931722
0.031538974,0.011341239
0.018772576,0.007401617
0.046424456,0.015637696
0.022541711,0.00860004
0.048477106,0.016214041
0.06262615,0.020113818
0.042075083,0.014405283
0.033782423,0.01200467
0.03767371,0.013140426
0.019506972,0.0076380377
0.03315049,0.011818477
0.021141024,0.008158864
0.034561276,0.012233447
0.036743317,0.0128704775
0.019230172,0.007549103
0.028802596,0.010522302
0.050750718,0.016848864
0.02842248,0.010407627
0.04500961,0.015238529
0.026307987,0.009765222
0.041079834,0.014120934
0.02781395,0.01022354
0.039907668,0.013784833
0.020830162,0.00806031
0.029259784,0.010659931
0.031228371,0.011248845
0.038052298,0.013250007
0.0560906,0.018326653
0.045998488,0.015517686
0.039569557,0.01368763
0.04642872,0.015638892
0.038123205,0.013270516
0.044915736,0.015211989
0.028054766,0.010296461
0.047575016,0.015961144
0.010528968,0.0046157553
0.029153524,0.010627974
0.033862516,0.01202823
0.038337618,0.013332485
0.01569889,0.0063942014
0.03754862,0.01310419
0.057582747,0.018736618
0.04781064,0.01602726
0.014337395,0.005937404
0.03942409,0.013645779
0.03117367,0.01123256
0.028734308,0.010501719
0.020311369,0.007895293
0.042770445,0.014603409
0.041550256,0.014255448
0.025301097,0.009456493
0.024972523,0.00935533
0.032355722,0.011719777
0.038106214,0.013265597
0.03739046,0.013058347
0.040718958,0.014017597
0.04482218,0.015185525
0.025423398,0.009494094
0.044817805,0.015184293
0.03721926,0.013008693
0.07071461,0.022299208
0.02779945,0.010219145
0.031329025,0.011278802
0.024405787,0.009450576
0.04297557,0.014661774
0.041236684,0.014165812
0.034242254,0.012139832
0.045760382,0.015450543
0.03962285,0.01370296
0.027465839,0.010117949
0.036937315,0.012926849
0.02645797,0.009811048
0.022853607,0.008697659
0.036233883,0.012722254
0.04257509,0.01454779
0.05815647,0.018893927
0.027021678,0.00998292
0.038134973,0.013273912
0.039543744,0.013680202
0.0303291,0.010980546
0.04248761,0.014522874
0.06061114,0.019565066
0.037299775,0.013032046
0.030501798,0.011032164
0.07161846,0.02254189
0.026166365,0.009721913
0.04615169,0.0155608645
0.055062696,0.01804352
0.03038698,0.0109978495
0.06731583,0.021384051
0.0451422,0.0152760055
0.02985127,0.0108374925
0.0953623,0.028839525
0.024863997,0.009321873
0.025963973,0.009659956
0.022598742,0.008617901
0.056105975,0.01833089
0.027267532,0.0100577045
0.03652999,0.012808445
0.04733058,0.015892515
0.05948395,0.019257251
0.09116581,0.027734976
0.032204926,0.011538892
0.064319625,0.02057357
0.0324718,0.01161792
0.03427613,0.01214978
0.020479886,0.00794897
0.028252283,0.010356201
0.050118003,0.016672567
0.024573985,0.009232337
0.039431047,0.013647782
0.03485229,0.012318736
0.02954015,0.010744166
0.041255154,0.014171094
0.02951609,0.0107369395
0.04082713,0.014048587
0.021957217,0.008416503
0.028141903,0.010322822
0.037989058,0.013231715
0.031880505,0.011442678
0.049596466,0.016527029
0.05493672,0.018008778
0.036328048,0.012749671
0.035372708,0.012471001
0.026856435,0.009932601
0.054324787,0.017839888
0.01563838,0.00757537
0.051114235,0.016950043
0.07956356,0.024664126
0.0134637775,0.0059684534
0.04253837,0.014537328
0.03271842,0.011690872
0.039500237,0.013667688
0.053044826,0.0174859
0.04603003,0.0155265825
0.036037777,0.012665112
0.01462548,0.0060346634
0.026664503,0.009874088
0.04612636,0.015553727
0.052487858,0.017331554
0.026720844,0.009891267
0.043218683,0.014730899
0.028858742,0.010539226
0.034474265,0.012207926
0.020135293,0.00783913
0.036676373,0.012851014
0.037738327,0.013159145
0.035958707,0.012642062
0.036381412,0.012765208
0.042597942,0.014554299
0.033553526,0.011937285
0.030572802,0.011053369
0.032055765,0.011494672
0.08688391,0.026604898
0.03659623,0.01282771
0.039141264,0.013564337
0.07246134,0.02276795
0.03275969,0.01170307
0.020504609,0.007956841
0.036034685,0.012664211
0.024804683,0.009303572
0.03762331,0.0131258285
0.048084628,0.016104084
0.046077814,0.015540045
0.03392208,0.012045748
0.06619641,0.02108167
0.042378753,0.014491862
0.047024813,0.015806591
0.044086896,0.014977327
0.030593036,0.011059417
0.028301327,0.010371025
0.026432812,0.009803362
0.26401016,0.03197444
0.024052551,0.009070938
0.04841824,0.01619756
0.051658873,0.017101454
0.052712757,0.017393894
0.017056938,0.0068430933
0.038775206,0.013458814
0.05362921,0.017647637
0.029457793,0.010719436
0.028449327,0.010415734
0.034637712,0.0122558605
0.056315,0.018388387
0.02164959,0.008319586
0.044986535,0.015232004
0.042636838,0.0148078045
0.034751013,0.012289066
0.04007602,0.013833186
0.034457665,0.012203056
0.015650364,0.0063780383
0.05259619,0.017361585
0.03739805,0.0130605465
0.033617303,0.011956068
0.040596787,0.013982586
0.036788113,0.0128834965
0.0420805,0.014406832
0.03368563,0.011976182
0.017362285,0.006943167
0.04394633,0.014937476
0.031754058,0.011405143
0.047374267,0.015904779
0.02412683,0.009093966
0.04639339,0.015628947
0.049576998,0.016521605
0.022520518,0.008593396
0.047715317,0.016000519
0.039530456,0.013676382
0.030900614,0.011151194
0.0549354,0.018008417
0.03913389,0.013562214
0.029934384,0.010862401
0.06354382,0.020363104
0.05581281,0.018250197
0.04332486,0.014761068
0.03686928,0.012907078
0.031747892,0.011403316
0.033940144,0.01205106
0.059032355,0.019255266
0.040384337,0.01392167
0.041980106,0.014378187
0.04016049,0.013857437
0.065141045,0.020796137
0.0281896,0.010337247
0.052839015,0.01742889
0.039748132,0.013738987
0.021893453,0.00839643
0.059052408,0.019139241
0.030449724,0.011016605
0.05185828,0.017156838
0.031364575,0.011289382
0.050437473,0.016761612
0.04414945,0.014995056
0.046782102,0.015738344
0.118348286,0.034856405
0.042113017,0.014416098
0.022880415,0.008706042
0.035628613,0.012545749
0.0429279,0.014648209
0.024258653,0.0091348
0.03274233,0.011697937
0.029232904,0.010651848
0.030677298,0.011084573
0.03067004,0.011082403
0.2182268,0.061330076
0.049174447,0.016409134
0.021954942,0.008415787
0.05102002,0.01692383
0.0332915,0.01186007
0.037310515,0.013035162
0.048152503,0.016123112
0.039692633,0.013723023
0.02510629,0.009396544
0.04692174,0.015777614
0.041613713,0.014273579
0.046877287,0.01576512
0.038855854,0.013482076
0.048885357,0.0163283
0.040320393,0.013903327
0.056077227,0.018322973
0.032438003,0.011607916
0.03135238,0.011285755
0.04701229,0.01580307
0.036132198,0.012692629
0.04837581,0.016185673
0.054400593,0.017860822
0.042207137,0.014442944
0.027690578,0.01018614
0.053038936,0.017484268
0.05085414,0.016877662
0.05119302,0.016971955
0.034542024,0.0122278035
0.041153453,0.014142
0.027481133,0.010122593
0.035347313,0.012463572
0.039041243,0.013535516
0.025057536,0.009381527
0.05668602,0.018490389
0.010430833,0.00458068
0.048620805,0.016254272
0.045454625,0.015364252
0.033904437,0.013116517
0.054580696,0.01791055
0.053948905,0.017736034
0.12992735,0.037878767
0.030229164,0.010950654
0.035159323,0.012408607
0.026613865,0.009858636
0.06256248,0.020096503
0.03890395,0.01349594
0.051864386,0.017158544
0.04000791,0.013813626
0.034732692,0.012283701
0.04416751,0.0150001785
0.025281968,0.009450613
0.056977157,0.018570378
0.03491062,0.012335822
0.02648935,0.009820633
0.041825317,0.014334013
0.040353987,0.0139129665
0.032405913,0.011598418
0.04108777,0.014123204
0.044673037,0.015143339
0.032802932,0.011715844
0.034688786,0.0122708315
0.030932646,0.011160746
0.040295694,0.013896242
0.04181935,0.014332308
0.049712207,0.01655935
0.03912542,0.013559776
0.010699813,0.0046766745
0.08556424,0.026255898
0.022561822,0.00860634
0.039949372,0.013796812
0.033545256,0.011934849
0.038328495,0.01332985
0.04384425,0.014908521
0.057814155,0.018800091
0.030824378,0.011128459
0.0150541365,0.0061787697
0.050784297,0.016858218
0.032307237,0.011569197
0.04026924,0.0138886515
0.04923286,0.016425457
0.03280519,0.011716519
0.035070088,0.012382502
0.03336218,0.011880904
0.02327842,0.0088302735
0.029954843,0.01086853
0.053642157,0.017651226
0.033519596,0.011927295
0.028041415,0.010292419
0.047084488,0.015823366
0.03077191,0.011112807
0.03195982,0.011466219
0.029813472,0.010826168
0.01663918,0.0067056767
0.01873576,0.007389725
0.046375763,0.015623982
0.026127834,0.009710123
0.0670934,0.021324001
0.05577866,0.018240798
0.03511971,0.012397019
0.043203305,0.014726525
0.053110592,0.017504113
0.043431826,0.014791451
0.040160928,0.013857561
0.04252163,0.014532567
0.042146277,0.014425585
0.026140057,0.009713865
0.027826335,0.010227289
0.03894084,0.013506577
0.043115325,0.014701514
0.03443346,0.012195961
0.031282336,0.011264904
0.0798198,0.024732273
0.030983906,0.011176023
0.049806252,0.016585592
0.02143027,0.00825035
0.032743525,0.01169829
0.027201964,0.010037769
0.043592397,0.014837049
0.04685436,0.015758669
0.03917953,0.01357536
0.03165781,0.011376554
0.05626988,0.019189043
0.029112225,0.010615547
0.03157038,0.011350579
0.049506113,0.016501805
0.05636865,0.018403143
0.04335346,0.014769191
0.035447665,0.012492905
0.047913775,0.016056184
0.049099322,0.016388139
0.04300078,0.014668947
0.030146785,0.010926006
0.031981587,0.011472673
0.04074892,0.014026182
0.03836943,0.013341678
0.037280172,0.013026363
0.035970483,0.012645496
0.024848638,0.009317132
0.009636764,0.004294643
0.03306812,0.011794171
0.036405534,0.012772229
0.026565133,0.009843767
0.034281224,0.012151274
0.061038252,0.019681538
0.06487148,0.020723127
0.030795775,0.011119925
0.03244294,0.011609382
0.024573106,0.009232066
0.030388493,0.010998302
0.029939739,0.0108640045
0.013264179,0.0055720145
0.041629907,0.01427821
0.019732138,0.007710219
0.050255984,0.016711034
0.03159358,0.011357467
0.035564307,0.012526976
0.046267234,0.015593416
0.052266136,0.017270043
0.031540304,0.011341635
0.053726114,0.01767444
0.022004556,0.008431399
0.031248022,0.011254697
0.040950816,0.014084006
0.037726898,0.013155833
0.030829571,0.011130008
0.043188654,0.01472236
