id,month,n_seconds_1,n_seconds_2,n_seconds_3,carrier,devicebrand,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,menus,menus_1,menus_2,menus_3,menus_4,menus_5,menus_6,menus_7,menus_8,menus_9
f42645e0f55854a88de9ea8b3,10,2953.813,575.0699999999999,547.936,VODAFONE TR,samsung,0.3581091617821874,0.7966939104277713,0.3955378237737301,0.392494427791951,0.8765022515115289,0.8345839429005691,0.7064134839710678,0.5785339553024943,0.6512611646536175,0.0078400564586693,0.6213334892973731,0.1362528762943639,0.9859317659399092,0.3706458189874037,0.9127883614872636,0.0717055358117123,0.0561880305223322,0.0588812098746804,0.6850778827213578,0.0502883410496927,0.9275987704876304,0.5562396161927974,0.4004643482711952,0.4509491290028978,0.6519467441587697,0.4435916062951358,0.7738593798932334,0.1703663744021139,0.7596489879884114,0.7917168205107626,0.8647073092568736,0.8922303229203462,0.469577924933758,0.5128627410883605,0.6851650454463322,0.0049350760832989,0.5205521367697044,0.9429471469673416,0.1003331361516639,0.2878923756264119,0.7624540718905961,0.0169508845102912,0.2910109297711878,0.871156927028865,0.5419296751228881,0.8805156815768381,0.2466477107489106,0.0503218772339043,0.1764705882352941,0.4803921568627451,"menu7, menu2, menu1",547.936,575.0699999999999,0.0,0.0,0.0,0.0,2953.813,0.0,0.0
26777587338a0987ffe4097b3,10,2744.897,81.926,77.707,TURKCELL,samsung,0.1119048466757123,0.7414669470220561,0.6562446300152579,0.6950798634729131,0.9770978543927876,0.9605350105729932,0.2544527786425828,0.7304549687029529,0.915519317829648,0.0214479210281485,0.309079687060325,0.6786218464538692,0.9479902075199088,0.3800378345600936,0.917584672230588,0.1399784847914377,0.1340001769446376,0.1923080660118816,0.5328093834213247,0.0277010216277078,0.5730573795819378,0.7278301878357857,0.6028880765573252,0.5622154121226302,0.7826700949744757,0.7742961635341877,0.8637144773078154,0.0906042221951024,0.2409308730432651,0.1607754010977542,0.1366888856685373,0.9189210744510122,0.7053850592603959,0.5389273333893794,0.8593732187278276,0.0036273078777724,0.6635977629548595,0.9252975914168352,0.0465421188867536,0.0917463968715406,0.6582060871882317,0.1139261434776795,0.0903239461120494,0.7312133998511022,0.5696240964148686,0.8055270020415203,0.4371497989238901,0.1260034767574156,0.5,0.6862745098039216,"menu7, menu2, menu1",77.707,81.926,0.0,0.0,0.0,0.0,2744.897,0.0,0.0
a661d2fc63e33b7301a441b25,10,1991.704,61.743,48.59,TURKCELL,samsung,0.0308445869359605,0.9512538378228372,0.4748281587808077,0.4141457594215586,0.9691865098989662,0.951461541556772,0.3602566234653037,0.8948421652488245,0.7602138742439082,0.0216016864932717,0.1820648119793798,0.2617152034885993,0.7662831185576214,0.3272925733097036,0.8760370767577738,0.0942971961618694,0.0829418557791486,0.150420575953681,0.8089823905614252,0.0782194302035696,0.5395727741500347,0.9438900822170652,0.3828099899038912,0.3057510572385683,0.556136746480333,0.8486005422491718,0.9785564566446008,0.5208914434987911,0.4712342473774146,0.223654719929951,0.1071975797496542,0.605173227472816,0.1265830718817883,0.4996521966860772,0.8390962127606584,0.006759663917399,0.8802664722683399,0.753651324943051,0.048417011933246,0.2146702052397296,0.6278136539198413,0.3704076898878168,0.3904725294562072,0.2603838465503829,0.5947519635548459,0.9738885162756102,0.9007759860167416,0.0266067547442632,0.088235294117647,0.6764705882352942,"menu9, menu7, menu2",0.0,48.59,0.0,0.0,0.0,0.0,61.743,0.0,1991.704
40dd673a316f906433a2e4b0d,10,1868.002,905.719,103.5,VODAFONE TR,POCO,0.3354676420912113,0.793025557304035,0.1892585126882837,0.5190116729757628,0.8611012529215119,0.9321551152517428,0.6553775653397886,0.4481231911497799,0.7274368451892699,0.0093509119595682,0.4559900271388033,0.6171176905585889,0.9897434093205748,0.3192529283376796,0.958590756973656,0.2061569395012928,0.2331325062821056,0.0439522012304945,0.4534149782800039,0.1315146544559081,0.5469398463158721,0.8802623692245005,0.7219139542874563,0.4282222413231065,0.1680043798939426,0.533447331261075,0.5315055994526034,0.4645391655095182,0.7909754378524553,0.4278215801414329,0.7438673114107469,0.8970969094721942,0.6504401505714291,0.4555549503548683,0.431573285423648,0.0013708265977153,0.6595535417372547,0.8271987134904822,0.0432780083170694,0.1916223208070488,0.7906076544381884,0.0776474004432657,0.1563914680079633,0.938986738421814,0.7187339420042267,0.7332054187103826,0.1947772103990398,0.0886084947780833,0.088235294117647,0.2745098039215686,"menu6, menu7, menu2",0.0,103.5,0.0,0.0,0.0,1868.002,905.719,0.0,0.0
88a65d0c475b6a2492f8a1f67,10,1781.004,204.36,45.768,TURKCELL,samsung,0.0394386546058076,0.9475147481436178,0.2807295568155215,0.3820089746527409,0.7497257038999242,0.926602229016952,0.3039745308405077,0.4945996040786736,0.9712592323497872,0.0113015616575718,0.4735358480283358,0.7398430311624106,0.961081927114774,0.0569647073429717,0.4941459508092609,0.1827306766175935,0.2986848824289609,0.1010600497382153,0.6078866776074713,0.2723253745823257,0.4874276249302893,0.8713308489217222,0.9049054022891552,0.5289267627399064,0.6253837879107561,0.3803285854146451,0.9020164980217056,0.3952486295174504,0.3932982971315935,0.4756854840735168,0.9550660832568456,0.913806140164786,0.3480692976229036,0.6160408263913574,0.9576000238516034,0.020528541193784,0.6918857096873248,0.3041208228698523,0.0304463102288358,0.0417682712751395,0.2685108199421191,0.1153944187588165,0.0660197549024097,0.8154790531335105,0.3014800825548884,0.9810816149770344,0.396211528341326,0.0583152455265816,0.3676470588235294,0.5882352941176471,"menu6, menu7, menu2",0.0,45.768,0.0,0.0,0.0,1781.004,204.36,0.0,0.0
8a972f699910f98733914fc4b,10,1678.435,594.739,47.849,TURK TELEKOM,Apple,0.1496108732536344,0.5377956956390597,0.4109937993737673,0.4221405144728868,0.947731361659626,0.9263100662807632,0.6959422963243106,0.9070949485901804,0.6609541663839101,0.0065814412371744,0.4479343972835117,0.3164847676255261,0.9191613019257092,0.1344057108945284,0.9827485826569872,0.2656716457692135,0.1174754323202888,0.1624458960839272,0.7893595693144706,0.3661469308602364,0.8208295316728922,0.9135721706432202,0.0930996296239365,0.3219730123636739,0.4804422120328916,0.7287298524917575,0.7430596717037491,0.1890947542847665,0.1478053412054561,0.3612786218434965,0.2941172987119868,0.9219919019342006,0.5519860704385294,0.354423871749195,0.7899096176496564,0.0125344742320204,0.9820135897047388,0.5030696928532775,0.0108031541826226,0.7314802826616963,0.42002448951066,0.3289994594231142,0.1597055724241235,0.6715691627292695,0.6806777600938099,0.6688710861433431,0.2920212616645102,0.0549276727747017,0.5294117647058824,0.8529411764705882,"menu2, menu8, menu7",0.0,1678.435,0.0,0.0,0.0,0.0,47.849,594.739,0.0
bc313bc7f80a0b23024f86683,10,1544.559,363.06,125.847,TURKCELL,samsung,0.1724972068947116,0.733549818577462,0.4443170512728034,0.1822456335895772,0.9182858248821753,0.9128915287358644,0.9080386839781,0.7816008254517367,0.7459868371749203,0.0098800264850013,0.5076437466340512,0.7407036646500488,0.9737429958749384,0.4153691613256431,0.8086937977001663,0.2172312096921998,0.1245837712163521,0.0707481933988327,0.6305817509395277,0.3418525208112972,0.7590349795158898,0.9262540811400856,0.3432822583700425,0.5759292620297239,0.7138635239463739,0.2516523941522675,0.5230803189663485,0.1824038768460669,0.5489868339969077,0.3213751513633674,0.8429929406129903,0.9607431308395842,0.2470262756426557,0.5801616375504033,0.7138625944174847,0.0015706068190026,0.688525008278452,0.697977063933577,0.0605364164495089,0.1201380042233315,0.8385319216839403,0.2169065947145539,0.0313711520328853,0.7211174942961921,0.3438838824499009,0.9461739645137904,0.1187305267703901,0.151361963770901,0.2352941176470588,0.4901960784313725,"menu7, menu2, menu4",0.0,363.06,0.0,125.847,0.0,0.0,1544.559,0.0,0.0
83d2cfe1dfae69671771cdcdf,10,1531.756,301.502,291.986,TURKCELL,Apple,0.0912777734491182,0.9510752352855496,0.5777313175555453,0.6706315011195986,0.97578632751615,0.966223900826505,0.5467175850350396,0.6353502921429732,0.5992873019215036,0.027490359642697,0.3583431581921498,0.3284667385598031,0.9428561655325096,0.211275904455531,0.9352815875464684,0.0261439052626323,0.133579361670639,0.1162451275998159,0.2603489270253392,0.0814149833393358,0.6756120202312516,0.759742694494979,0.6567028527855155,0.326800178993486,0.497499925456834,0.4590415633113319,0.8933204490878315,0.1886139794737174,0.4619744673324648,0.1815968744225174,0.5192315570523491,0.966943959953477,0.5246264762596888,0.6473499106927929,0.5027414159891596,0.0085620141064621,0.8679085906863718,0.829660036657672,0.0139177846022717,0.0555170273787732,0.641164832400325,0.4274052773074576,0.1537401245694573,0.6960578094493097,0.796744954618545,0.7860808780162042,0.7009798591493684,0.0690533138651164,0.2794117647058823,0.6274509803921569,"menu6, menu7, menu2",0.0,291.986,0.0,0.0,0.0,1531.756,301.502,0.0,0.0
ba86f9401328957091973ed85,10,1428.461,982.749,410.384,VODAFONE TR,samsung,0.1060097568793739,0.9570675027961671,0.5165484065563408,0.4944380031503695,0.873169423017712,0.7897888967475197,0.5222500819622393,0.6415083154967381,0.7728674165288477,0.0045476889664006,0.1729220375092124,0.1094896873828861,0.9535078428912672,0.3298181411926217,0.9401087754334204,0.0682785107678867,0.3896934806690353,0.1859678703118798,0.7596868930427988,0.0662353999160482,0.7049766138419216,0.8920788380751937,0.470897406524019,0.5498536909283233,0.1077181608624117,0.8101563751066931,0.9282148181317342,0.4630211513881127,0.3219474561124692,0.7353827590278035,0.4640309305362222,0.8251783856058734,0.6489157487598899,0.4788961067970206,0.429021106382208,0.0090783720539725,0.95797178260647,0.8059467762040351,0.0046162185250826,0.1415776000197389,0.8251394134805001,0.3979733893196109,0.1881860123799577,0.6293847088016779,0.8677774043592037,0.6207172937530089,0.57608797339222,0.0268253642016355,0.1029411764705882,0.5882352941176471,"menu6, menu7, menu2",0.0,410.384,0.0,0.0,0.0,1428.461,982.749,0.0,0.0
273e55a9b89ff91fc581cbb0f,10,1402.925,69.332,45.759,TURKCELL,Apple,0.2064519553535884,0.8947898283507193,0.3916118517789415,0.7831698097083455,0.9569741750348252,0.8408267300230613,0.5920343864176177,0.3036516157781495,0.5574401590332027,0.0082981189831124,0.4742980389303211,0.1042539062586662,0.9438881734984352,0.1352925339062675,0.964785238799406,0.1081826054806049,0.0446594163461615,0.1214545173905461,0.7567945519079173,0.1190577472795088,0.5952637650466612,0.8808757931378965,0.443467426868641,0.5168507906445491,0.5375708596736746,0.3477863502710288,0.8565912279093425,0.4619423773216629,0.6428295811029764,0.5417701691554688,0.8161535288925249,0.9626392517226308,0.442823884128153,0.7831632460499542,0.6779591692025323,0.0024028395119524,0.499736032585754,0.8504062551141026,0.0514019778762963,0.4282403826684485,0.6304129807067542,0.2297454555224205,0.1316304558648579,0.8300561820251059,0.7832065305807718,0.7363241401514007,0.243658717865442,0.0474535105904634,0.3529411764705882,0.4705882352941176,"menu6, menu7, menu2",0.0,45.759,0.0,0.0,0.0,1402.925,69.332,0.0,0.0
